id,label
1907,0.017324
1908,0.729222
1909,0.996783
191,0.059608
1910,0.998583
1911,0.083658
1912,0.994269
1913,0.003491
1914,0.997880
1915,0.999905
1916,0.995110
1917,0.445331
1918,0.000000
1919,0.015061
192,0.013623
1920,0.002465
1921,0.005578
1922,0.701457
1923,0.000000
1924,0.004190
1925,1.000000
1926,0.001554
1927,0.000001
1928,0.999950
1929,0.000279
193,0.029420
1930,0.600044
1931,0.332207
1932,0.810043
1933,0.957813
1934,0.000355
1935,0.007989
1936,0.210644
1937,0.999870
1938,0.887217
1939,1.000000
194,0.000060
1940,0.983078
1941,0.999999
1942,0.012039
1943,0.001807
1944,0.000015
1945,0.013070
1946,0.000937
1947,0.999997
1948,1.000000
1949,0.932123
195,0.999972
1950,0.999993
1951,0.000006
1952,0.001606
1953,0.002174
1954,1.000000
1955,0.096058
1956,0.999629
1957,0.000122
1958,0.000002
1959,0.022329
196,0.560538
1960,0.000000
1961,0.009463
1962,0.999566
1963,0.004731
1964,0.018262
1965,0.000303
1966,0.980160
1967,0.000237
1968,0.999994
1969,0.005277
197,0.589907
1970,0.997555
1971,0.000000
1972,0.268161
1973,0.831417
1974,0.000039
1975,0.000316
1976,0.603506
1977,0.928868
1978,0.005521
1979,1.000000
198,0.000052
1980,0.966649
1981,0.979530
1982,0.008350
1983,1.000000
1984,0.928872
1985,0.006267
1986,0.986091
1987,0.868524
1988,0.001657
1989,0.999981
199,0.961184
1990,0.999984
1991,0.999997
1992,0.016576
1993,0.001100
1994,0.888744
1995,0.000004
1996,0.999716
1997,0.999167
1998,0.999999
1999,0.012611
2,0.999994
20,0.033654
200,0.822553
2000,0.989370
2001,0.999595
2002,1.000000
2003,0.000144
2004,0.998640
2005,0.996552
2006,0.197306
2007,0.998887
2008,0.999540
2009,0.999998
201,0.999032
2010,0.984234
2011,0.430730
2012,0.000000
2013,0.025411
2014,0.039689
2015,0.330352
2016,0.065648
2017,0.000107
2018,0.000000
2019,0.000002
202,0.000001
2020,0.004996
2021,0.001647
2022,0.009106
2023,0.846900
2024,0.000015
2025,0.000344
2026,0.982689
2027,0.000098
2028,0.005456
2029,0.000078
203,0.999979
2030,0.340310
2031,0.010257
2032,0.276781
2033,0.904660
2034,0.054424
2035,0.999997
2036,0.000257
2037,0.019695
2038,0.515048
2039,0.103088
204,0.999972
2040,0.999955
2041,0.991532
2042,0.999302
2043,0.079172
2044,0.000075
2045,0.700827
2046,0.987530
2047,0.001374
2048,0.000008
2049,0.000389
205,0.000000
2050,1.000000
2051,0.033281
2052,0.892360
2053,0.697095
2054,0.721131
2055,0.993128
2056,0.997414
2057,0.042353
2058,0.000347
2059,0.980421
206,0.000369
2060,0.999393
2061,0.928780
2062,1.000000
2063,0.093623
2064,0.732242
2065,0.925382
2066,0.000030
2067,0.998501
2068,0.000092
2069,1.000000
207,0.894298
2070,0.980864
2071,0.937399
2072,0.000101
2073,0.020510
2074,0.148620
2075,0.000047
2076,0.011917
2077,0.999954
2078,0.999997
2079,0.000777
208,0.000081
2080,0.564748
2081,0.999574
2082,0.620702
2083,0.999199
2084,0.996195
2085,0.966656
2086,0.992992
2087,0.006940
2088,0.000571
2089,0.000029
209,0.014672
2090,0.013548
2091,0.891649
2092,0.956900
2093,0.000000
2094,0.443625
2095,1.000000
2096,0.002638
2097,0.215097
2098,0.748822
2099,0.977720
21,1.000000
210,0.000000
2100,0.000009
2101,0.998437
2102,0.432275
2103,0.942103
2104,0.340317
2105,0.000976
2106,0.003289
2107,0.999787
2108,0.007416
2109,0.999876
211,0.999820
2110,0.999999
2111,1.000000
2112,0.000000
2113,0.000000
2114,0.997744
2115,0.002250
2116,0.000000
2117,0.179708
2118,0.013125
2119,0.965719
212,1.000000
2120,0.966464
2121,0.988671
2122,1.000000
2123,0.997910
2124,0.850772
2125,0.992561
2126,0.999903
2127,0.025684
2128,0.010706
2129,0.932674
213,0.005137
2130,0.000839
2131,0.000001
2132,0.007879
2133,0.000031
2134,0.997338
2135,1.000000
2136,0.999982
2137,0.004428
2138,0.102744
2139,0.003094
214,0.236351
2140,0.010464
2141,0.000000
2142,0.161640
2143,0.999999
2144,0.035606
2145,0.651711
2146,1.000000
2147,0.008893
2148,0.248964
2149,0.000000
215,0.999977
2150,0.012583
2151,0.000327
2152,0.000057
2153,0.175955
2154,0.998438
2155,0.947145
2156,0.089204
2157,1.000000
2158,0.787587
2159,0.616203
216,0.996301
2160,0.974607
2161,0.000082
2162,0.000035
2163,1.000000
2164,0.000000
2165,0.000015
2166,0.008264
2167,0.000002
2168,0.636127
2169,0.000033
217,0.994323
2170,0.021295
2171,0.844616
2172,0.032550
2173,0.884809
2174,0.999970
2175,0.998981
2176,0.447388
2177,0.740574
2178,0.958236
2179,0.999878
218,0.000001
2180,0.999937
2181,0.062942
2182,0.999990
2183,0.000204
2184,0.995775
2185,0.999595
2186,0.992823
2187,0.006063
2188,0.000207
2189,1.000000
219,0.999877
2190,0.000022
2191,0.000001
2192,0.042303
2193,0.132048
2194,0.962969
2195,0.009856
2196,1.000000
2197,1.000000
2198,0.318698
2199,0.828606
22,0.007766
220,0.999999
2200,0.000000
2201,0.368321
2202,0.999979
2203,0.000246
2204,0.764752
2205,0.000119
2206,0.024206
2207,0.045671
2208,0.000000
2209,0.999472
221,0.000002
2210,0.999991
2211,0.999779
2212,0.999839
2213,0.000160
2214,0.999910
2215,1.000000
2216,0.998591
2217,0.999992
2218,0.006335
2219,0.006522
222,1.000000
2220,0.990427
2221,0.999995
2222,0.999997
2223,0.964590
2224,0.001410
2225,0.515773
2226,0.997845
2227,0.080618
2228,0.998226
2229,0.996283
223,0.998816
2230,0.924091
2231,0.000000
2232,0.997477
2233,0.000002
2234,0.001194
2235,0.000008
2236,0.769194
2237,0.000458
2238,0.997728
2239,0.011014
224,0.000003
2240,0.999998
2241,0.999971
2242,0.000599
2243,0.035731
2244,0.071184
2245,0.000133
2246,0.998408
2247,0.043919
2248,0.899252
2249,0.841803
225,0.991814
2250,0.970052
2251,0.013106
2252,0.013817
2253,0.959331
2254,0.566222
2255,0.999997
2256,0.010994
2257,0.004665
2258,0.999123
2259,0.950994
226,0.999122
2260,0.999275
2261,0.912568
2262,0.407514
2263,0.996861
2264,0.526034
2265,0.099161
2266,0.012914
2267,0.999976
2268,0.000019
2269,0.660065
227,0.989406
2270,0.002252
2271,0.998201
2272,0.999540
2273,0.000067
2274,0.000004
2275,0.999987
2276,0.995900
2277,0.088835
2278,0.009195
2279,0.067636
228,0.000002
2280,0.999993
2281,1.000000
2282,0.000037
2283,0.242785
2284,0.944307
2285,0.999928
2286,0.195261
2287,0.002973
2288,0.009694
2289,0.000872
229,0.999990
2290,0.272078
2291,0.965053
2292,0.000003
2293,0.000098
2294,0.618420
2295,0.997151
2296,0.006099
2297,0.492736
2298,0.000001
2299,0.429118
23,0.999990
230,0.000611
2300,0.999981
2301,0.999524
2302,0.027403
2303,0.004503
2304,0.999625
2305,0.957655
2306,1.000000
2307,0.000000
2308,0.597745
2309,0.008168
231,0.999997
2310,0.999830
2311,0.900409
2312,0.000067
2313,1.000000
2314,0.854013
2315,0.626614
2316,0.858519
2317,0.000001
2318,0.003376
2319,0.999988
232,0.046500
2320,0.620691
2321,0.000016
2322,1.000000
2323,0.000329
2324,0.781581
2325,0.999670
2326,0.072830
2327,0.351331
2328,0.000003
2329,0.000004
233,0.002454
2330,0.050234
2331,0.003339
2332,0.005712
2333,0.999995
2334,0.999999
2335,0.000011
2336,0.995955
2337,0.008882
2338,0.000038
2339,0.948597
234,0.027715
2340,0.939202
2341,0.000003
2342,0.999999
2343,0.000000
2344,0.003330
2345,0.976505
2346,0.000538
2347,0.998497
2348,0.000948
2349,0.000003
235,0.999997
2350,1.000000
2351,0.996417
2352,0.001910
2353,0.045642
2354,0.000011
2355,0.507805
2356,0.011876
2357,0.999620
2358,0.999990
2359,0.999783
236,0.997914
2360,0.000125
2361,0.867106
2362,0.912687
2363,0.001329
2364,0.000000
2365,0.993961
2366,1.000000
2367,0.000001
2368,1.000000
2369,0.002300
237,0.000875
2370,0.011617
2371,0.001025
2372,0.985042
2373,0.998859
2374,0.999740
2375,0.003166
2376,1.000000
2377,0.000976
2378,0.996002
2379,0.003370
238,0.988737
2380,0.000191
2381,1.000000
2382,0.081100
2383,0.998661
2384,0.571763
2385,0.999159
2386,0.991963
2387,0.010794
2388,0.935860
2389,0.999937
239,0.001181
2390,0.009422
2391,0.999964
2392,0.017866
2393,0.999958
2394,0.000077
2395,0.000001
2396,0.001045
2397,0.000013
2398,0.373027
2399,0.000000
24,0.997813
240,0.880305
2400,0.999979
2401,0.000056
2402,0.951758
2403,0.793145
2404,0.954262
2405,0.066578
2406,0.996732
2407,0.000325
2408,0.017133
2409,0.999806
241,0.999800
2410,0.004174
2411,0.000525
2412,0.994580
2413,0.000004
2414,0.000795
2415,0.003837
2416,0.999986
2417,0.014214
2418,0.000435
2419,0.002786
242,0.997391
2420,0.051892
2421,0.000008
2422,0.994259
2423,0.020013
2424,0.004480
2425,0.000025
2426,0.000015
2427,0.001083
2428,0.997022
2429,0.830322
243,0.000308
2430,0.987349
2431,0.999983
2432,0.660542
2433,0.040453
2434,0.022437
2435,0.000187
2436,0.003387
2437,1.000000
2438,0.993385
2439,0.012398
244,0.998686
2440,0.000025
2441,0.006589
2442,0.999996
2443,0.009647
2444,1.000000
2445,0.607538
2446,0.000152
2447,0.999905
2448,0.855739
2449,0.004228
245,0.998052
2450,0.830586
2451,0.994296
2452,0.995832
2453,0.000024
2454,0.000120
2455,0.760229
2456,0.235289
2457,1.000000
2458,0.005238
2459,0.999672
246,0.343400
2460,0.000117
2461,0.000120
2462,0.999990
2463,0.016775
2464,0.981051
2465,0.978852
2466,0.998815
2467,0.999935
2468,0.877460
2469,0.999132
247,1.000000
2470,0.887843
2471,0.609202
2472,0.070476
2473,0.055495
2474,0.999995
2475,0.033212
2476,1.000000
2477,0.000513
2478,0.995779
2479,0.001000
248,0.000029
2480,0.000033
2481,0.999963
2482,0.965754
2483,0.997258
2484,0.999996
2485,0.000777
2486,0.000616
2487,0.999998
2488,0.003131
2489,0.964214
249,0.000488
2490,0.906513
2491,0.999997
2492,0.000211
2493,0.000001
2494,1.000000
2495,0.000821
2496,0.017977
2497,0.000510
2498,0.999997
2499,0.000002
25,0.028042
250,1.000000
2500,0.000173
2501,0.000132
2502,0.001629
2503,0.028634
2504,0.924712
2505,0.999932
2506,0.999853
2507,1.000000
2508,0.000207
2509,1.000000
251,1.000000
2510,0.945859
2511,0.997719
2512,0.003053
2513,0.000009
2514,0.998661
2515,0.791823
2516,0.000602
2517,0.000526
2518,0.999899
2519,0.000571
252,0.000177
2520,1.000000
2521,0.882717
2522,0.002287
2523,0.982831
2524,0.340218
2525,0.328226
2526,0.015483
2527,1.000000
2528,0.168578
2529,0.224743
253,0.998653
2530,0.002357
2531,0.001445
2532,0.999070
2533,0.999990
2534,0.000001
2535,0.000214
2536,0.000378
2537,0.999998
2538,0.000981
2539,0.762928
254,0.000759
2540,0.354372
2541,0.999367
2542,0.003120
2543,0.997976
2544,0.997392
2545,0.000017
2546,1.000000
2547,0.999907
2548,0.122402
2549,0.002522
255,0.669453
2550,0.042981
2551,0.006021
2552,1.000000
2553,0.001937
2554,0.000365
2555,1.000000
2556,0.999773
2557,0.002080
2558,0.000001
2559,1.000000
256,0.000676
2560,1.000000
2561,1.000000
2562,0.999945
2563,0.003175
2564,0.011099
2565,0.030537
2566,0.997821
2567,0.000286
2568,0.987465
2569,0.999896
257,0.974563
2570,0.597838
2571,0.009977
2572,0.002342
2573,0.780928
2574,0.001695
2575,0.026878
2576,0.068870
2577,0.831288
2578,0.001155
2579,0.846020
258,0.999905
2580,0.000752
2581,0.999986
2582,0.998022
2583,0.998714
2584,0.000719
2585,0.000005
2586,0.002087
2587,0.000419
2588,0.008782
2589,0.976193
259,0.000004
2590,0.999959
2591,0.015581
2592,0.011621
2593,0.044261
2594,0.999841
2595,0.024866
2596,0.025709
2597,0.002943
2598,0.903341
2599,0.999998
26,0.996830
260,0.000009
2600,0.401173
2601,0.968056
2602,0.998656
2603,0.012394
2604,0.037713
2605,0.967828
2606,0.846426
2607,0.009527
2608,0.002505
2609,0.999992
261,0.001785
2610,0.000007
2611,0.000016
2612,0.960620
2613,0.998355
2614,0.989123
2615,0.006176
2616,0.954350
2617,1.000000
2618,0.000126
2619,0.000007
262,0.931305
2620,0.000000
2621,0.000009
2622,0.000060
2623,0.000004
2624,0.973832
2625,0.000002
2626,0.999865
2627,1.000000
2628,0.999996
2629,0.999999
263,0.000457
2630,0.000001
2631,0.131043
2632,0.000009
2633,0.038426
2634,0.999882
2635,1.000000
2636,0.015574
2637,0.001449
2638,0.820596
2639,0.000053
264,0.007034
2640,0.000026
2641,0.652461
2642,0.999127
2643,0.991648
2644,0.563493
2645,0.983212
2646,0.000022
2647,0.108653
2648,0.910517
2649,0.000128
265,0.999199
2650,0.002562
2651,0.999722
2652,0.137202
2653,0.000044
2654,0.041485
2655,0.000171
2656,0.999772
2657,0.689880
2658,0.000000
2659,0.869422
266,0.009419
2660,0.001126
2661,0.996938
2662,0.013407
2663,0.999994
2664,0.999635
2665,0.000749
2666,0.006192
2667,0.214549
2668,0.000439
2669,0.000102
267,0.000003
2670,0.001113
2671,0.996261
2672,0.000057
2673,0.809328
2674,0.000041
2675,0.067994
2676,0.004124
2677,0.097864
2678,0.952014
2679,0.986065
268,0.000000
2680,0.979425
2681,0.000308
2682,1.000000
2683,0.999988
2684,0.980390
2685,0.010188
2686,0.000028
2687,0.000000
2688,0.003700
2689,1.000000
269,0.997950
2690,0.002858
2691,0.999989
2692,0.997843
2693,0.000023
2694,0.007197
2695,1.000000
2696,0.000153
2697,0.999997
2698,0.000034
2699,0.000014
27,0.999955
270,1.000000
2700,0.504934
2701,0.000272
2702,0.905099
2703,0.001222
2704,0.999508
2705,0.000093
2706,0.017129
2707,0.086296
2708,0.000001
2709,1.000000
271,0.999999
2710,0.990027
2711,0.000036
2712,0.928274
2713,0.072416
2714,0.050915
2715,0.000001
2716,0.635433
2717,0.997341
2718,0.999983
2719,0.999983
272,0.000461
2720,0.991411
2721,0.999999
2722,0.999999
2723,0.007664
2724,0.997022
2725,0.000001
2726,0.006502
2727,0.705767
2728,0.003742
2729,0.091352
273,0.319821
2730,0.999814
2731,0.026198
2732,0.998713
2733,0.006117
2734,0.000071
2735,0.009515
2736,0.000999
2737,0.999989
2738,0.999364
2739,0.998708
274,0.000002
2740,0.981706
2741,0.000153
2742,0.000144
2743,0.997364
2744,0.999977
2745,0.999824
2746,0.013520
2747,0.133171
2748,0.969200
2749,0.000048
275,0.009608
2750,0.000012
2751,0.999034
2752,0.925338
2753,0.007460
2754,0.210043
2755,0.994499
2756,1.000000
2757,1.000000
2758,0.000000
2759,0.999909
276,0.754820
2760,0.003312
2761,0.895685
2762,0.000593
2763,0.999995
2764,0.001858
2765,0.000603
2766,0.999967
2767,0.999999
2768,1.000000
2769,0.015016
277,0.996787
2770,0.999940
2771,1.000000
2772,0.033575
2773,0.052297
2774,0.992613
2775,0.119345
2776,0.999444
2777,0.784251
2778,1.000000
2779,0.012243
278,0.000277
2780,0.000001
2781,0.004401
2782,0.000638
2783,0.000000
2784,0.001172
2785,0.000037
2786,0.100041
2787,0.975387
2788,0.997211
2789,0.999986
279,0.000002
2790,0.024817
2791,0.942739
2792,0.134729
2793,0.000000
2794,0.000209
2795,0.966608
2796,0.999982
2797,0.503958
2798,0.779695
2799,0.013671
28,0.000006
280,0.994415
2800,1.000000
2801,0.877619
2802,0.999833
2803,0.313858
2804,0.999608
2805,0.000163
2806,0.960514
2807,0.000047
2808,0.213796
2809,0.000003
281,0.980244
2810,0.000000
2811,0.003467
2812,0.000140
2813,0.279107
2814,0.000005
2815,0.000014
2816,0.018638
2817,0.000098
2818,0.000456
2819,0.567426
282,0.999953
2820,0.999892
2821,0.804865
2822,0.999982
2823,0.000000
2824,0.996872
2825,0.201341
2826,0.999675
2827,0.999999
2828,0.000042
2829,0.277651
283,0.000572
2830,0.999593
2831,0.000000
2832,0.976901
2833,1.000000
2834,0.999867
2835,0.939847
2836,0.216010
2837,0.000001
2838,0.000015
2839,0.117411
284,0.998855
2840,0.001089
2841,0.003212
2842,0.906590
2843,0.998566
2844,0.999976
2845,0.999928
2846,0.982052
2847,0.849431
2848,0.000123
2849,0.016819
285,0.028524
2850,0.000080
2851,0.029728
2852,0.000143
2853,0.000029
2854,0.000035
2855,0.999933
2856,0.983914
2857,0.000001
2858,0.089644
2859,0.021400
286,0.999963
2860,0.094274
2861,0.965786
2862,0.884009
2863,0.001567
2864,0.999999
2865,0.009600
2866,0.001174
2867,1.000000
2868,0.996467
2869,0.049884
287,0.000002
2870,0.999959
2871,0.999982
2872,0.028703
2873,0.000000
2874,0.000009
2875,0.998965
2876,0.999999
2877,0.335476
2878,0.949397
2879,0.999645
288,0.000591
2880,0.001796
2881,0.997208
2882,0.988458
2883,0.000991
2884,0.999994
2885,0.810906
2886,0.000024
2887,0.000223
2888,0.000579
2889,0.998870
289,0.941610
2890,0.011992
2891,0.999890
2892,1.000000
2893,0.000016
2894,0.930942
2895,1.000000
2896,0.000000
2897,0.000343
2898,0.965672
2899,0.745232
29,0.873205
290,0.000030
2900,1.000000
2901,0.048167
2902,0.037758
2903,0.034367
2904,0.164870
2905,0.937570
2906,0.000067
2907,0.982128
2908,0.002141
2909,0.107293
291,0.010836
2910,0.999531
2911,0.999996
2912,1.000000
2913,0.945700
2914,0.016854
2915,0.000035
2916,1.000000
2917,0.001035
2918,0.004378
2919,0.999976
292,0.966919
2920,0.000235
2921,0.015326
2922,0.000303
2923,0.993130
2924,0.488770
2925,1.000000
2926,0.969108
2927,0.998298
2928,0.999997
2929,0.008463
293,0.990848
2930,0.000261
2931,0.999975
2932,0.008612
2933,0.000005
2934,0.000003
2935,0.000035
2936,0.999351
2937,0.000002
2938,0.007898
2939,0.998447
294,0.940090
2940,0.998711
2941,0.000302
2942,0.000008
2943,0.002518
2944,0.000137
2945,0.999938
2946,0.999932
2947,0.000000
2948,0.999844
2949,0.695745
295,0.000127
2950,0.133230
2951,0.866338
2952,1.000000
2953,0.000365
2954,0.000107
2955,0.000074
2956,0.999876
2957,0.103730
2958,0.936117
2959,0.024643
296,1.000000
2960,0.021971
2961,0.090127
2962,0.000641
2963,0.028107
2964,1.000000
2965,0.007438
2966,0.000013
2967,0.000251
2968,0.000000
2969,0.733076
297,1.000000
2970,0.009961
2971,0.999949
2972,0.036646
2973,0.000260
2974,0.975886
2975,0.585270
2976,0.018051
2977,0.009534
2978,0.002538
2979,0.535546
298,0.975403
2980,0.000001
2981,0.992816
2982,1.000000
2983,0.000006
2984,0.945871
2985,0.032601
2986,0.016432
2987,0.000002
2988,0.999995
2989,0.000062
299,0.999965
2990,0.999914
2991,0.000000
2992,1.000000
2993,0.059641
2994,0.330632
2995,0.019507
2996,0.999604
2997,0.000014
2998,0.999883
2999,0.000016
3,0.999972
30,0.990958
300,0.000052
3000,0.906707
3001,0.999915
3002,0.997878
3003,0.624956
3004,0.000017
3005,0.008636
3006,0.865184
3007,0.990925
3008,0.005103
3009,0.999609
301,0.000011
3010,0.000864
3011,0.888613
3012,0.000000
3013,0.044631
3014,0.000045
3015,0.937551
3016,0.999999
3017,0.030539
3018,0.999046
3019,1.000000
302,0.007945
3020,0.519126
3021,0.999848
3022,0.061435
3023,0.009204
3024,1.000000
3025,0.000000
3026,0.001713
3027,0.000221
3028,0.999361
3029,0.977090
303,0.000000
3030,0.061338
3031,0.149788
3032,1.000000
3033,0.000252
3034,0.000000
3035,0.000000
3036,0.000001
3037,0.662127
3038,0.999974
3039,0.963926
304,0.000315
3040,0.000193
3041,0.918105
3042,0.000002
3043,0.827894
3044,0.999907
3045,0.574617
3046,0.000211
3047,0.002962
3048,0.000000
3049,0.238844
305,0.000058
3050,0.964110
3051,1.000000
3052,0.997921
3053,0.011770
3054,0.000348
3055,0.972680
3056,0.001034
3057,0.999993
3058,0.005267
3059,0.769848
306,0.995931
3060,0.979118
3061,0.995894
3062,0.999898
3063,0.000869
3064,0.999873
3065,0.998377
3066,0.998613
3067,0.031474
3068,0.999743
3069,0.953067
307,0.986358
3070,0.996894
3071,0.061285
3072,0.979376
3073,0.999995
3074,0.998518
3075,1.000000
3076,0.998011
3077,0.000000
3078,0.998738
3079,0.002974
308,0.000035
3080,0.000079
3081,0.195672
3082,0.897074
3083,0.999815
3084,0.000008
3085,1.000000
3086,0.410074
3087,0.124644
3088,0.000059
3089,0.475285
309,0.000085
3090,0.000016
3091,0.000014
3092,0.996907
3093,0.007643
3094,0.999998
3095,0.989961
3096,0.863603
3097,0.001164
3098,0.000007
3099,0.999641
31,0.999992
310,0.002940
3100,0.019078
3101,1.000000
3102,0.687281
3103,1.000000
3104,0.590467
3105,0.827997
3106,0.000050
3107,0.614904
3108,0.000670
3109,0.059588
311,0.007639
3110,0.332718
3111,0.001912
3112,0.998375
3113,0.082401
3114,0.999371
3115,0.887553
3116,0.999993
3117,0.902895
3118,0.003618
3119,0.998224
312,0.752097
3120,0.141771
3121,0.000353
3122,0.001864
3123,0.001732
3124,0.989071
3125,0.999901
3126,0.000022
3127,0.000140
3128,1.000000
3129,0.666009
313,0.212941
3130,0.016161
3131,0.006830
3132,0.002713
3133,0.997128
3134,0.998817
3135,0.000003
3136,1.000000
3137,0.143951
3138,0.999988
3139,0.636933
314,0.001522
3140,0.818092
3141,0.999039
3142,0.565739
3143,1.000000
3144,0.000007
3145,0.999928
3146,0.000000
3147,0.999989
3148,0.998051
3149,0.999526
315,0.998200
3150,0.666581
3151,0.996899
3152,0.830332
3153,0.000877
3154,0.235533
3155,0.960762
3156,0.964609
3157,0.999758
3158,0.000842
3159,0.051663
316,0.000690
3160,0.999997
3161,0.000630
3162,0.946232
3163,0.010252
3164,0.002421
3165,0.236011
3166,0.683148
3167,0.000494
3168,0.000133
3169,0.008866
317,0.999794
3170,0.991396
3171,0.001321
3172,0.011691
3173,0.000007
3174,0.000573
3175,0.009711
3176,0.999999
3177,0.000008
3178,0.999890
3179,0.032737
318,0.000002
3180,0.001484
3181,1.000000
3182,0.967067
3183,0.069740
3184,0.997837
3185,0.004310
3186,0.028741
3187,1.000000
3188,0.002324
3189,1.000000
319,0.999844
3190,0.000956
3191,0.000001
3192,0.971282
3193,0.001822
3194,0.001958
3195,0.858705
3196,1.000000
3197,0.002886
3198,0.578983
3199,0.000020
32,0.003509
320,0.017450
3200,0.999997
3201,0.997474
3202,0.000000
3203,0.953435
3204,0.734271
3205,0.030524
3206,0.999999
3207,0.000510
3208,0.001672
3209,1.000000
321,0.000820
3210,0.954902
3211,0.000024
3212,0.995292
3213,0.000000
3214,0.006054
3215,0.999689
3216,0.998720
3217,0.806514
3218,0.011961
3219,0.010836
322,0.946885
3220,0.004455
3221,0.000082
3222,0.637296
3223,0.991244
3224,0.999992
3225,0.000037
3226,0.956910
3227,0.089159
3228,0.008330
3229,0.999975
323,0.009363
3230,0.134987
3231,0.000942
3232,0.000267
3233,0.000157
3234,0.194958
3235,0.995282
3236,0.000001
3237,0.999926
3238,0.992499
3239,0.561081
324,0.000141
3240,0.052222
3241,0.253283
3242,0.000004
3243,0.996942
3244,0.999889
3245,0.999696
3246,0.000216
3247,0.999999
3248,0.983047
3249,0.004085
325,0.721766
3250,0.140203
3251,0.017434
3252,0.964110
3253,0.999992
3254,0.772200
3255,0.000003
3256,0.000892
3257,0.000365
3258,0.098857
3259,0.074796
326,0.469651
3260,0.992955
3261,0.969898
3262,0.455186
3263,0.000004
3264,0.744551
3265,0.229481
3266,0.000059
3267,0.029669
3268,0.000003
3269,0.894133
327,0.406796
3270,0.005991
3271,0.383390
3272,0.917689
3273,0.840864
3274,0.965350
3275,0.003202
3276,0.810208
3277,1.000000
3278,0.000166
3279,0.996613
328,0.987539
3280,0.002144
3281,0.001308
3282,0.010760
3283,0.000050
3284,0.994358
3285,0.004969
3286,0.000043
3287,0.516851
3288,0.999998
3289,0.000062
329,0.000002
3290,0.001671
3291,0.801805
3292,0.068248
3293,1.000000
3294,0.999493
3295,0.172700
3296,0.000000
3297,0.000399
3298,0.999799
3299,0.000833
33,1.000000
330,0.009678
3300,0.000007
3301,0.999605
3302,0.999980
3303,0.999818
3304,0.922583
3305,0.001575
3306,0.000647
3307,0.000977
3308,0.999999
3309,0.999962
331,0.299515
3310,0.999991
3311,0.007001
3312,0.057643
3313,0.048292
3314,1.000000
3315,1.000000
3316,0.481854
3317,0.999784
3318,0.053066
3319,0.032744
332,0.239545
3320,0.000028
3321,0.999970
3322,0.000085
3323,1.000000
3324,0.046659
3325,0.571121
3326,0.003948
3327,0.982057
3328,0.999673
3329,1.000000
333,0.674998
3330,0.000008
3331,0.999997
3332,0.005560
3333,0.011114
3334,1.000000
3335,0.004397
3336,0.237963
3337,0.559360
3338,0.998789
3339,0.922505
334,0.000318
3340,1.000000
3341,0.000252
3342,0.000033
3343,0.000095
3344,0.996521
3345,0.960996
3346,0.025841
3347,0.005058
3348,0.001316
3349,0.000340
335,0.000559
3350,0.061618
3351,0.619978
3352,0.000013
3353,0.000002
3354,0.999979
3355,0.203705
3356,0.999780
3357,0.985662
3358,0.999922
3359,0.633499
336,0.002276
3360,0.000016
3361,0.999991
3362,0.995394
3363,0.966799
3364,1.000000
3365,0.724602
3366,0.999935
3367,1.000000
3368,0.000388
3369,0.164751
337,1.000000
3370,0.000006
3371,0.000871
3372,0.999938
3373,0.001801
3374,0.999294
3375,0.999860
3376,0.005081
3377,0.000001
3378,0.999998
3379,0.090649
338,0.002320
3380,0.999965
3381,0.018068
3382,0.009394
3383,0.761309
3384,0.861132
3385,0.999998
3386,0.005623
3387,0.000000
3388,0.000402
3389,0.000061
339,0.001221
3390,0.000218
3391,0.999972
3392,0.000352
3393,0.004631
3394,0.000002
3395,1.000000
3396,0.963863
3397,0.073494
3398,0.000000
3399,0.996211
34,0.004504
340,0.000260
3400,1.000000
3401,0.999886
3402,0.000001
3403,0.000369
3404,0.026714
3405,0.000028
3406,0.003904
3407,0.999962
3408,0.962928
3409,0.999146
341,0.000888
3410,1.000000
3411,0.000357
3412,0.467862
3413,0.979708
3414,0.999931
3415,0.001069
3416,0.758541
3417,0.999929
3418,0.000001
3419,0.999996
342,0.188648
3420,1.000000
3421,0.999848
3422,0.999866
3423,0.000049
3424,0.086860
3425,1.000000
3426,0.984362
3427,0.870645
3428,0.025359
3429,0.000052
343,0.025403
3430,0.984524
3431,0.023952
3432,0.999997
3433,0.999960
3434,1.000000
3435,0.999991
3436,0.013136
3437,0.808381
3438,0.000020
3439,0.000057
344,0.230952
3440,0.941257
3441,0.929446
3442,0.730107
3443,0.072708
3444,0.006203
3445,1.000000
3446,0.936655
3447,0.178876
3448,0.001812
3449,0.000000
345,0.409982
3450,0.018955
3451,0.000080
3452,0.124932
3453,0.056288
3454,0.999991
3455,0.577367
3456,0.000762
3457,0.000875
3458,0.002651
3459,0.999870
346,0.999981
3460,0.038631
3461,0.000085
3462,0.000006
3463,0.000001
3464,0.999998
3465,0.014276
3466,0.626951
3467,0.999329
3468,0.999830
3469,0.791708
347,0.000007
3470,0.999997
3471,0.999022
3472,0.018555
3473,0.000077
3474,0.052952
3475,0.000006
3476,0.000526
3477,0.604855
3478,0.999819
3479,0.748769
348,0.999971
3480,0.007314
3481,0.038030
3482,0.800950
3483,0.012978
3484,0.984994
3485,1.000000
3486,0.998256
3487,0.009117
3488,0.918643
3489,0.002617
349,0.164532
3490,1.000000
3491,0.995366
3492,0.003999
3493,0.000004
3494,0.121504
3495,0.813671
3496,0.066138
3497,0.999993
3498,0.001019
3499,0.000005
35,0.012871
350,0.997656
